x y displacement_x displacement_y
-860000 -500000 -28.5395633432579 1e-12
-860000 -460000 -28.3892089873503 1e-12
-860000 -420000 -28.2479712792537 1e-12
-860000 -380000 -28.116566645694 1e-12
-860000 -340000 -27.9957128079924 1e-12
-860000 -300000 -27.8861171245621 1e-12
-860000 -260000 -27.7884633194308 1e-12
-860000 -220000 -27.7033969330155 1e-12
-860000 -180000 -27.6315099998971 1e-12
-860000 -140000 -27.5733256176802 1e-12
-860000 -100000 -27.5292831973278 1e-12
-860000 -60000 -27.4997252537005 1e-12
-860000 -20000 -27.4848865844554 1e-12
-860000 20000 27.4848865844554 1e-12
-860000 60000 27.4997252537005 1e-12
-860000 100000 27.5292831973278 1e-12
-860000 140000 27.5733256176802 1e-12
-860000 180000 27.6315099998971 1e-12
-860000 220000 27.7033969330155 1e-12
-860000 260000 27.7884633194308 1e-12
-860000 300000 27.8861171245621 1e-12
-860000 340000 27.9957128079924 1e-12
-860000 380000 28.116566645694 1e-12
-860000 420000 28.2479712792537 1e-12
-860000 460000 28.3892089873503 1e-12
-860000 500000 28.5395633432579 1e-12
-860000 540000 28.6983290805794 1e-12
-860000 580000 28.8648201247749 1e-12
-860000 620000 29.0383758536967 1e-12
-860000 660000 29.2183657249681 1e-12
-860000 700000 29.4041924540861 1e-12
-860000 740000 29.5952939492403 1e-12
-860000 780000 29.791144212521 1e-12
-860000 820000 29.991253407842 1e-12
-860000 860000 30.1951672782913 1e-12
-860000 900000 30.4024660735613 1e-12
-860000 940000 30.6127631244666 1e-12
-860000 980000 30.8257031783068 1e-12
-820000 -980000 -30.3517343344479 1e-12
-820000 -940000 -30.1309165728712 1e-12
-820000 -900000 -29.9125393868175 1e-12
-820000 -860000 -29.6969657061483 1e-12
-820000 -820000 -29.4845932198116 1e-12
-820000 -780000 -29.2758566281794 1e-12
-820000 -740000 -29.0712297089164 1e-12
-820000 -700000 -28.8712270713718 1e-12
-820000 -660000 -28.6764054436401 1e-12
-820000 -620000 -28.487364303191 1e-12
-820000 -580000 -28.3047456283453 1e-12
-820000 -540000 -28.1292325171285 1e-12
-820000 -500000 -27.9615463968806 1e-12
-820000 -460000 -27.8024425387502 1e-12
-820000 -420000 -27.6527036036086 1e-12
-820000 -380000 -27.5131309886086 1e-12
-820000 -340000 -27.3845338248977 1e-12
-820000 -300000 -27.2677156030132 1e-12
-820000 -260000 -27.1634585746943 1e-12
-820000 -220000 -27.0725062922841 1e-12
-820000 -180000 -26.995544883838 1e-12
-820000 -140000 -26.9331838972144 1e-12
-820000 -100000 -26.8859377446259 1e-12
-820000 -60000 -26.8542089012585 1e-12
-820000 -20000 -26.8382740225192 1e-12
-820000 20000 26.8382740225192 1e-12
-820000 60000 26.8542089012585 1e-12
-820000 100000 26.8859377446259 1e-12
-820000 140000 26.9331838972144 1e-12
-820000 180000 26.995544883838 1e-12
-820000 220000 27.0725062922841 1e-12
-820000 260000 27.1634585746943 1e-12
-820000 300000 27.2677156030132 1e-12
-820000 340000 27.3845338248977 1e-12
-820000 380000 27.5131309886086 1e-12
-820000 420000 27.6527036036086 1e-12
-820000 460000 27.8024425387502 1e-12
-820000 500000 27.9615463968806 1e-12
-820000 540000 28.1292325171285 1e-12
-820000 580000 28.3047456283453 1e-12
-820000 620000 28.487364303191 1e-12
-820000 660000 28.6764054436401 1e-12
-820000 700000 28.8712270713718 1e-12
-820000 740000 29.0712297089164 1e-12
-820000 780000 29.2758566281794 1e-12
-820000 820000 29.4845932198116 1e-12
-820000 860000 29.6969657061483 1e-12
-820000 900000 29.9125393868175 1e-12
-820000 940000 30.1309165728712 1e-12
-820000 980000 30.3517343344479 1e-12
-780000 -980000 -29.8756604361639 1e-12
-780000 -940000 -29.6466348490509 1e-12
-780000 -900000 -29.4198149902213 1e-12
-780000 -860000 -29.1955691132873 1e-12
-780000 -820000 -28.9743036584569 1e-12
-780000 -780000 -28.7564661895638 1e-12
-780000 -740000 -28.5425482247295 1e-12
-780000 -700000 -28.3330878280044 1e-12
-780000 -660000 -28.1286717898455 1e-12
-780000 -620000 -27.9299371794584 1e-12
-780000 -580000 -27.7375720036456 1e-12
-780000 -540000 -27.5523146582297 1e-12
-780000 -500000 -27.3749518148298 1e-12
-780000 -460000 -27.2063143557439 1e-12
-780000 -420000 -27.0472709635783 1e-12
-780000 -380000 -26.8987190029666 1e-12
-780000 -340000 -26.761572413111 1e-12
-780000 -300000 -26.6367464743191 1e-12
-780000 -260000 -26.5251395263284 1e-12
-780000 -220000 -26.4276119981836 1e-12
-780000 -180000 -26.3449634413676 1e-12
-780000 -140000 -26.2779086048652 1e-12
-780000 -100000 -26.2270539014163 1e-12
-780000 -60000 -26.1928758268819 1e-12
-780000 -20000 -26.1757029503061 1e-12
-780000 20000 26.1757029503061 1e-12
-780000 60000 26.1928758268819 1e-12
-780000 100000 26.2270539014163 1e-12
-780000 140000 26.2779086048652 1e-12
-780000 180000 26.3449634413676 1e-12
-780000 220000 26.4276119981836 1e-12
-780000 260000 26.5251395263284 1e-12
-780000 300000 26.6367464743191 1e-12
-780000 340000 26.761572413111 1e-12
-780000 380000 26.8987190029666 1e-12
-780000 420000 27.0472709635783 1e-12
-780000 460000 27.2063143557439 1e-12
-780000 500000 27.3749518148298 1e-12
-780000 540000 27.5523146582297 1e-12
-780000 580000 27.7375720036456 1e-12
-780000 620000 27.9299371794584 1e-12
-780000 660000 28.1286717898455 1e-12
-780000 700000 28.3330878280044 1e-12
-780000 740000 28.5425482247295 1e-12
-780000 780000 28.7564661895638 1e-12
-780000 820000 28.9743036584569 1e-12
-780000 860000 29.1955691132873 1e-12
-780000 900000 29.4198149902213 1e-12
-780000 940000 29.6466348490509 1e-12
-780000 980000 29.8756604361639 1e-12
-740000 -980000 -29.3977192113553 1e-12
-740000 -940000 -29.1601532687758 1e-12
-740000 -900000 -28.9245229762259 1e-12
-740000 -860000 -28.6911989550491 1e-12
-740000 -820000 -28.4605934433226 1e-12
-740000 -780000 -28.2331640157416 1e-12
-740000 -740000 -28.0094173107063 1e-12
-740000 -700000 -27.7899126304356 1e-12
-740000 -660000 -27.575265231196 1e-12
-740000 -620000 -27.366149062625 1e-12
-740000 -580000 -27.1632986486918 1e-12
-740000 -540000 -26.9675097310462 1e-12
-740000 -500000 -26.7796382241274 1e-12
-740000 -460000 -26.6005969698968 1e-12
-740000 -420000 -26.4313497423218 1e-12
-740000 -380000 -26.272901956173 1e-12
-740000 -340000 -26.1262876031903 1e-12
-740000 -300000 -25.9925520936111 1e-12
-740000 -260000 -25.8727309400696 1e-12
-740000 -220000 -25.7678245892517 1e-12
-740000 -180000 -25.6787701686069 1e-12
-740000 -140000 -25.6064114267676 1e-12
-740000 -100000 -25.5514686328946 1e-12
-740000 -60000 -25.5145105653034 1e-12
-740000 -20000 -25.4959308633856 1e-12
-740000 20000 25.4959308633856 1e-12
-740000 60000 25.5145105653034 1e-12
-740000 100000 25.5514686328946 1e-12
-740000 140000 25.6064114267676 1e-12
-740000 180000 25.6787701686069 1e-12
-740000 220000 25.7678245892517 1e-12
-740000 260000 25.8727309400696 1e-12
-740000 300000 25.9925520936111 1e-12
-740000 340000 26.1262876031903 1e-12
-740000 380000 26.272901956173 1e-12
-740000 420000 26.4313497423218 1e-12
-740000 460000 26.6005969698968 1e-12
-740000 500000 26.7796382241274 1e-12
-740000 540000 26.9675097310462 1e-12
-740000 580000 27.1632986486918 1e-12
-740000 620000 27.366149062625 1e-12
-740000 660000 27.575265231196 1e-12
-740000 700000 27.7899126304356 1e-12
-740000 740000 28.0094173107063 1e-12
-740000 780000 28.2331640157416 1e-12
-740000 820000 28.4605934433226 1e-12
-740000 860000 28.6911989550491 1e-12
-740000 900000 28.9245229762259 1e-12
-740000 940000 29.1601532687758 1e-12
-740000 980000 29.3977192113553 1e-12
-700000 -980000 -28.9181807110484 1e-12
-700000 -940000 -28.6717423668776 1e-12
-700000 -900000 -28.4269316239969 1e-12
-700000 -860000 -28.1841178430683 1e-12
-700000 -820000 -27.9437153246124 1e-12
-700000 -780000 -27.7061879049956 1e-12
-700000 -740000 -27.472053712564 1e-12
-700000 -700000 -27.2418899575463 1e-12
-700000 -660000 -27.016337571615 1e-12
-700000 -620000 -26.7961054406781 1e-12
-700000 -580000 -26.5819738871654 1e-12
-700000 -540000 -26.3747969574533 1e-12
-700000 -500000 -26.1755029612689 1e-12
-700000 -460000 -25.9850926030739 1e-12
-700000 -420000 -25.8046339574857 1e-12
-700000 -380000 -25.6352534966263 1e-12
-700000 -340000 -25.4781224096045 1e-12
-700000 -300000 -25.3344376008407 1e-12
-700000 -260000 -25.2053970505634 1e-12
-700000 -220000 -25.092169690062 1e-12
-700000 -180000 -24.9958605798825 1e-12
-700000 -140000 -24.9174729302906 1e-12
-700000 -100000 -24.8578692657702 1e-12
-700000 -60000 -24.8177346578525 1e-12
-700000 -20000 -24.797545262958 1e-12
-700000 20000 24.797545262958 1e-12
-700000 60000 24.8177346578525 1e-12
-700000 100000 24.8578692657702 1e-12
-700000 140000 24.9174729302906 1e-12
-700000 180000 24.9958605798825 1e-12
-700000 220000 25.092169690062 1e-12
-700000 260000 25.2053970505634 1e-12
-700000 300000 25.3344376008407 1e-12
-700000 340000 25.4781224096045 1e-12
-700000 380000 25.6352534966263 1e-12
-700000 420000 25.8046339574857 1e-12
-700000 460000 25.9850926030739 1e-12
-700000 500000 26.1755029612689 1e-12
-700000 540000 26.3747969574533 1e-12
-700000 580000 26.5819738871654 1e-12
-700000 620000 26.7961054406781 1e-12
-700000 660000 27.016337571615 1e-12
-700000 700000 27.2418899575463 1e-12
-700000 740000 27.472053712564 1e-12
-700000 780000 27.7061879049956 1e-12
-700000 820000 27.9437153246124 1e-12
-700000 860000 28.1841178430683 1e-12
-700000 900000 28.4269316239969 1e-12
-700000 940000 28.6717423668776 1e-12
-700000 980000 28.9181807110484 1e-12
-660000 -980000 -28.4373494625165 1e-12
-660000 -940000 -28.1817106198035 1e-12
-660000 -900000 -27.9273507929093 1e-12
-660000 -860000 -27.6746337199207 1e-12
-660000 -820000 -27.4239711545037 1e-12
-660000 -780000 -27.1758284178628 1e-12
-660000 -740000 -26.930730308113 1e-12
-660000 -700000 -26.6892672616206 1e-12
-660000 -660000 -26.452101595768 1e-12
-660000 -620000 -26.2199735766424 1e-12
-660000 -580000 -25.9937069454934 1e-12
-660000 -540000 -25.7742134035371 1e-12
-660000 -500000 -25.5624953985729 1e-12
-660000 -460000 -25.3596463880268 1e-12
-660000 -420000 -25.1668475900086 1e-12
-660000 -380000 -24.9853601080643 1e-12
-660000 -340000 -24.8165112726284 1e-12
-660000 -300000 -24.6616741423924 1e-12
-660000 -260000 -24.5222394178012 1e-12
-660000 -220000 -24.3995795925369 1e-12
-660000 -180000 -24.2950060271798 1e-12
-660000 -140000 -24.209720725261 1e-12
-660000 -100000 -24.1447657861744 1e-12
-660000 -60000 -24.1009745678961 1e-12
-660000 -20000 -24.0789292245828 1e-12
-660000 20000 24.0789292245828 1e-12
-660000 60000 24.1009745678961 1e-12
-660000 100000 24.1447657861744 1e-12
-660000 140000 24.209720725261 1e-12
-660000 180000 24.2950060271798 1e-12
-660000 220000 24.3995795925369 1e-12
-660000 260000 24.5222394178012 1e-12
-660000 300000 24.6616741423924 1e-12
-660000 340000 24.8165112726284 1e-12
-660000 380000 24.9853601080643 1e-12
-660000 420000 25.1668475900086 1e-12
-660000 460000 25.3596463880268 1e-12
-660000 500000 25.5624953985729 1e-12
-660000 540000 25.7742134035371 1e-12
-660000 580000 25.9937069454934 1e-12
-660000 620000 26.2199735766424 1e-12
-660000 660000 26.452101595768 1e-12
-660000 700000 26.6892672616206 1e-12
-660000 740000 26.930730308113 1e-12
-660000 780000 27.1758284178628 1e-12
-660000 820000 27.4239711545037 1e-12
-660000 860000 27.6746337199207 1e-12
-660000 900000 27.9273507929093 1e-12
-660000 940000 28.1817106198035 1e-12
-660000 980000 28.4373494625165 1e-12
-620000 -980000 -27.9555664087054 1e-12
-620000 -940000 -27.6904069910614 1e-12
-620000 -900000 -27.4261351988164 1e-12
-620000 -860000 -27.163104006963 1e-12
-620000 -820000 -26.9017170611189 1e-12
-620000 -780000 -26.6424352408618 1e-12
-620000 -740000 -26.3857838248948 1e-12
-620000 -700000 -26.1323601908716 1e-12
-620000 -660000 -25.8828419138737 1e-12
-620000 -620000 -25.6379950309418 1e-12
-620000 -580000 -25.3986821083209 1e-12
-620000 -540000 -25.1658695777875 1e-12
-620000 -500000 -24.9406335964787 1e-12
-620000 -460000 -24.724163435771 1e-12
-620000 -420000 -24.5177611357503 1e-12
-620000 -380000 -24.3228359079645 1e-12
-620000 -340000 -24.1408915906525 1e-12
-620000 -300000 -23.9735054460109 1e-12
-620000 -260000 -23.8222968501675 1e-12
-620000 -220000 -23.688885079 1e-12
-620000 -180000 -23.5748365162599 1e-12
-620000 -140000 -23.4816031899318 1e-12
-620000 -100000 -23.410456408989 1e-12
-620000 -60000 -23.3624210719415 1e-12
-620000 -20000 -23.33821745454 1e-12
-620000 20000 23.33821745454 1e-12
-620000 60000 23.3624210719415 1e-12
-620000 100000 23.410456408989 1e-12
-620000 140000 23.4816031899318 1e-12
-620000 180000 23.5748365162599 1e-12
-620000 220000 23.688885079 1e-12
-620000 260000 23.8222968501675 1e-12
-620000 300000 23.9735054460109 1e-12
-620000 340000 24.1408915906525 1e-12
-620000 380000 24.3228359079645 1e-12
-620000 420000 24.5177611357503 1e-12
-620000 460000 24.724163435771 1e-12
-620000 500000 24.9406335964787 1e-12
-620000 540000 25.1658695777875 1e-12
-620000 580000 25.3986821083209 1e-12
-620000 620000 25.6379950309418 1e-12
-620000 660000 25.8828419138737 1e-12
-620000 700000 26.1323601908716 1e-12
-620000 740000 26.3857838248948 1e-12
-620000 780000 26.6424352408618 1e-12
-620000 820000 26.9017170611189 1e-12
-620000 860000 27.163104006963 1e-12
-620000 900000 27.4261351988164 1e-12
-620000 940000 27.6904069910614 1e-12
-620000 980000 27.9555664087054 1e-12
-580000 -980000 -27.4732105256252 1e-12
-580000 -940000 -27.1982231747061 1e-12
-580000 -900000 -26.9236874320156 1e-12
-580000 -860000 -26.6499395700422 1e-12
-580000 -820000 -26.3773685601476 1e-12
-580000 -780000 -26.106423664516 1e-12
-580000 -740000 -25.8376229207147 1e-12
-580000 -700000 -25.5715625113956 1e-12
-580000 -660000 -25.3089269453626 1e-12
-580000 -620000 -25.0504998756172 1e-12
-580000 -580000 -24.7971752338924 1e-12
-580000 -540000 -24.5499681576052 1e-12
-580000 -500000 -24.3100249134808 1e-12
-580000 -460000 -24.078630677544 1e-12
-580000 -420000 -23.857213622051 1e-12
-580000 -380000 -23.6473433186261 1e-12
-580000 -340000 -23.4507210634611 1e-12
-580000 -300000 -23.2691594859338 1e-12
-580000 -260000 -23.1045488929814 1e-12
-580000 -220000 -22.9588084432566 1e-12
-580000 -180000 -22.8338216370749 1e-12
-580000 -140000 -22.7313578342219 1e-12
-580000 -100000 -22.6529844098551 1e-12
-580000 -60000 -22.599977218372 1e-12
-580000 -20000 -22.5732394137194 1e-12
-580000 20000 22.5732394137194 1e-12
-580000 60000 22.599977218372 1e-12
-580000 100000 22.6529844098551 1e-12
-580000 140000 22.7313578342219 1e-12
-580000 180000 22.8338216370749 1e-12
-580000 220000 22.9588084432566 1e-12
-580000 260000 23.1045488929814 1e-12
-580000 300000 23.2691594859338 1e-12
-580000 340000 23.4507210634611 1e-12
-580000 380000 23.6473433186261 1e-12
-580000 420000 23.857213622051 1e-12
-580000 460000 24.078630677544 1e-12
-580000 500000 24.3100249134808 1e-12
-580000 540000 24.5499681576052 1e-12
-580000 580000 24.7971752338924 1e-12
-580000 620000 25.0504998756172 1e-12
-580000 660000 25.3089269453626 1e-12
-580000 700000 25.5715625113956 1e-12
-580000 740000 25.8376229207147 1e-12
-580000 780000 26.106423664516 1e-12
-580000 820000 26.3773685601476 1e-12
-580000 860000 26.6499395700422 1e-12
-580000 900000 26.9236874320156 1e-12
-580000 940000 27.1982231747061 1e-12
-580000 980000 27.4732105256252 1e-12
-540000 -980000 -26.9906999930613 1e-12
-540000 -940000 -26.7055953887577 1e-12
-540000 -900000 -26.4204605436771 1e-12
-540000 -860000 -26.1356083045197 1e-12
-540000 -820000 -25.85140538257 1e-12
-540000 -780000 -25.5682809374943 1e-12
-540000 -740000 -25.2867363846711 1e-12
-540000 -700000 -25.0073565028755 1e-12
-540000 -660000 -24.7308218647772 1e-12
-540000 -620000 -24.4579225193744 1e-12
-540000 -580000 -24.1895727063994 1e-12
-540000 -540000 -23.9268261571428 1e-12
-540000 -500000 -23.6708912107708 1e-12
-540000 -460000 -23.4231445284409 1e-12
-540000 -420000 -23.185141608301 1e-12
-540000 -380000 -22.9586216079872 1e-12
-540000 -340000 -22.7455032330869 1e-12
-540000 -300000 -22.5478677967444 1e-12
-540000 -260000 -22.3679252524802 1e-12
-540000 -220000 -22.2079594166076 1e-12
-540000 -180000 -22.0702501502339 1e-12
-540000 -140000 -21.9569732854968 1e-12
-540000 -100000 -21.8700835215176 1e-12
-540000 -60000 -21.8111907142268 1e-12
-540000 -20000 -21.7814445351025 1e-12
-540000 20000 21.7814445351025 1e-12
-540000 60000 21.8111907142268 1e-12
-540000 100000 21.8700835215176 1e-12
-540000 140000 21.9569732854968 1e-12
-540000 180000 22.0702501502339 1e-12
-540000 220000 22.2079594166076 1e-12
-540000 260000 22.3679252524802 1e-12
-540000 300000 22.5478677967444 1e-12
-540000 340000 22.7455032330869 1e-12
-540000 380000 22.9586216079872 1e-12
-540000 420000 23.185141608301 1e-12
-540000 460000 23.4231445284409 1e-12
-540000 500000 23.6708912107708 1e-12
-540000 540000 23.9268261571428 1e-12
-540000 580000 24.1895727063994 1e-12
-540000 620000 24.4579225193744 1e-12
-540000 660000 24.7308218647772 1e-12
-540000 700000 25.0073565028755 1e-12
-540000 740000 25.2867363846711 1e-12
-540000 780000 25.5682809374943 1e-12
-540000 820000 25.85140538257 1e-12
-540000 860000 26.1356083045197 1e-12
-540000 900000 26.4204605436771 1e-12
-540000 940000 26.7055953887577 1e-12
-540000 980000 26.9906999930613 1e-12
-500000 -980000 -26.5084927801292 1e-12
-500000 -940000 -26.2130055489709 1e-12
-500000 -900000 -25.9169599957247 1e-12
-500000 -860000 -25.6206380957351 1e-12
-500000 -820000 -25.3243757343582 1e-12
-500000 -780000 -25.0285721749272 1e-12
-500000 -740000 -24.7337011077533 1e-12
-500000 -700000 -24.4403234669506 1e-12
-500000 -660000 -24.1491021720701 1e-12
-500000 -620000 -23.8608188822193 1e-12
-500000 -580000 -23.5763927192344 1e-12
-500000 -540000 -23.2969006928154 1e-12
-500000 -500000 -23.0235992044663 1e-12
-500000 -460000 -22.7579454717523 1e-12
-500000 -420000 -22.5016169538843 1e-12
-500000 -380000 -22.2565258477922 1e-12
-500000 -340000 -22.0248244896394 1e-12
-500000 -300000 -21.808896180881 1e-12
-500000 -260000 -21.6113248852267 1e-12
-500000 -220000 -21.4348369825163 1e-12
-500000 -180000 -21.2822096142107 1e-12
-500000 -140000 -21.1561439415151 1e-12
-500000 -100000 -21.0591082641177 1e-12
-500000 -60000 -20.9931647378823 1e-12
-500000 -20000 -20.9598021320202 1e-12
-500000 20000 20.9598021320202 1e-12
-500000 60000 20.9931647378823 1e-12
-500000 100000 21.0591082641177 1e-12
-500000 140000 21.1561439415151 1e-12
-500000 180000 21.2822096142107 1e-12
-500000 220000 21.4348369825163 1e-12
-500000 260000 21.6113248852267 1e-12
-500000 300000 21.808896180881 1e-12
-500000 340000 22.0248244896394 1e-12
-500000 380000 22.2565258477922 1e-12
-500000 420000 22.5016169538843 1e-12
-500000 460000 22.7579454717523 1e-12
-500000 500000 23.0235992044663 1e-12
-500000 540000 23.2969006928154 1e-12
-500000 580000 23.5763927192344 1e-12
-500000 620000 23.8608188822193 1e-12
-500000 660000 24.1491021720701 1e-12
-500000 700000 24.4403234669506 1e-12
-500000 740000 24.7337011077533 1e-12
-500000 780000 25.0285721749272 1e-12
-500000 820000 25.3243757343582 1e-12
-500000 860000 25.6206380957351 1e-12
-500000 900000 25.9169599957247 1e-12
-500000 940000 26.2130055489709 1e-12
-500000 980000 26.5084927801292 1e-12
-460000 -980000 -26.0270864979405 1e-12
-460000 -940000 -25.7209816363331 1e-12
-460000 -900000 -25.4137447409933 1e-12
-460000 -860000 -25.1056188673972 1e-12
-460000 -820000 -24.7968996394572 1e-12
-460000 -780000 -24.4879454069467 1e-12
-460000 -740000 -24.1791893455131 1e-12
-460000 -700000 -23.8711538192619 1e-12
-460000 -660000 -23.5644673357906 1e-12
-460000 -620000 -23.259884400266 1e-12
-460000 -580000 -22.9583084926096 1e-12
-460000 -540000 -22.6608182102443 1e-12
-460000 -500000 -22.3686962801591 1e-12
-460000 -460000 -22.0834605689794 1e-12
-460000 -420000 -21.8068953099179 1e-12
-460000 -380000 -21.5410794187225 1e-12
-460000 -340000 -21.2884069225322 1e-12
